t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
0.985               1298.69             0.000111856         0.000199091         -0.000206029        0.000823634         1.46747e-06         1.32502e-20         6.26399e-23         3.54756e-21         
0.99                1300.15             0.000112856         0.000199882         -0.000207898        0.000826916         1.45804e-06         1.42635e-20         6.81762e-23         3.84319e-21         
0.995               1301.61             0.000113859         0.000200667         -0.000209753        0.000830175         1.44866e-06         1.53494e-20         7.41745e-23         4.16201e-21         
1                   1303.06             0.000114866         0.000201447         -0.000211595        0.000833411         1.43931e-06         1.65127e-20         8.06711e-23         4.50572e-21         
1.005               1304.51             0.000115877         0.000202221         -0.000213423        0.000836622         1.43001e-06         1.77585e-20         8.77049e-23         4.87615e-21         
1.01                1305.96             0.000116892         0.000202989         -0.000215237        0.000839807         1.42075e-06         1.90924e-20         9.53178e-23         5.27524e-21         
1.015               1307.4              0.000117911         0.00020375          -0.000217035        0.000842966         1.41153e-06         2.05201e-20         1.03555e-22         5.70507e-21         
1.02                1308.84             0.000118934         0.000204505         -0.000218818        0.000846098         1.40234e-06         2.20478e-20         1.12463e-22         6.16787e-21         
1.025               1310.28             0.00011996          0.000205253         -0.000220585        0.000849201         1.39319e-06         2.3682e-20          1.22096e-22         6.66599e-21         
1.03                1311.72             0.00012099          0.000205993         -0.000222335        0.000852275         1.38406e-06         2.54296e-20         1.32507e-22         7.20198e-21         
1.035               1313.15             0.000122023         0.000206727         -0.000224067        0.000855318         1.37497e-06         2.7298e-20          1.43757e-22         7.77853e-21         
1.04                1314.58             0.000123061         0.000207453         -0.000225782        0.00085833          1.3659e-06          2.9295e-20          1.55908e-22         8.39852e-21         
1.045               1316.01             0.000124102         0.000208171         -0.000227478        0.00086131          1.35687e-06         3.14288e-20         1.69029e-22         9.06503e-21         
1.05                1317.43             0.000125146         0.000208881         -0.000229154        0.000864256         1.34785e-06         3.37081e-20         1.83193e-22         9.78131e-21         
1.055               1318.85             0.000126194         0.000209582         -0.000230811        0.000867167         1.33886e-06         3.61422e-20         1.98477e-22         1.05509e-20         
1.06                1320.27             0.000127245         0.000210275         -0.000232448        0.000870042         1.3299e-06          3.87409e-20         2.14966e-22         1.13774e-20         
1.065               1321.69             0.0001283           0.000210959         -0.000234063        0.00087288          1.32095e-06         4.15147e-20         2.32747e-22         1.22649e-20         
1.07                1323.1              0.000129358         0.000211633         -0.000235657        0.00087568          1.31202e-06         4.44743e-20         2.51917e-22         1.32175e-20         
1.075               1324.51             0.00013042          0.000212299         -0.000237228        0.000878441         1.30311e-06         4.76316e-20         2.72579e-22         1.42397e-20         
1.08                1325.92             0.000131484         0.000212954         -0.000238776        0.000881161         1.29421e-06         5.09988e-20         2.9484e-22          1.53364e-20         
1.085               1327.32             0.000132552         0.000213599         -0.000240299        0.000883839         1.28532e-06         5.45889e-20         3.18817e-22         1.65126e-20         
1.09                1328.72             0.000133624         0.000214234         -0.000241799        0.000886474         1.27645e-06         5.84156e-20         3.44636e-22         1.77736e-20         
1.095               1330.12             0.000134698         0.000214858         -0.000243272        0.000889064         1.26759e-06         6.24935e-20         3.72429e-22         1.91253e-20         
1.1                 1331.52             0.000135775         0.000215471         -0.00024472         0.000891609         1.25874e-06         6.6838e-20          4.02337e-22         2.05738e-20         
1.105               1332.91             0.000136856         0.000216073         -0.000246141        0.000894106         1.2499e-06          7.14654e-20         4.34514e-22         2.21254e-20         
1.11                1334.3              0.000137939         0.000216663         -0.000247534        0.000896556         1.24106e-06         7.63927e-20         4.6912e-22          2.37872e-20         
