t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
0                   800                 0                   0                   0                   0                   0                   0                   0                   0                   
4.055               1914.51             0.00603403          0.000644305         0.001132            0.00266849          1.24186e-08         1.90355e-11         2.10775e-12         3.13267e-11         
4.06                1915.25             0.00603725          0.000643917         0.00113292          0.00266688          1.2287e-08          1.93636e-11         2.14959e-12         3.19138e-11         
4.065               1915.98             0.00604047          0.000643532         0.00113383          0.00266529          1.21569e-08         1.96969e-11         2.19218e-12         3.25108e-11         
4.07                1916.72             0.00604369          0.00064315          0.00113474          0.0026637           1.20285e-08         2.00353e-11         2.23555e-12         3.31181e-11         
4.075               1917.46             0.0060469           0.00064277          0.00113564          0.00266213          1.19016e-08         2.0379e-11          2.2797e-12          3.37357e-11         
4.08                1918.19             0.00605011          0.000642392         0.00113653          0.00266057          1.17762e-08         2.07281e-11         2.32466e-12         3.43638e-11         
4.085               1918.93             0.00605332          0.000642017         0.00113742          0.00265901          1.16523e-08         2.10825e-11         2.37042e-12         3.50026e-11         
4.09                1919.66             0.00605653          0.000641644         0.0011383           0.00265747          1.15299e-08         2.14425e-11         2.41702e-12         3.56522e-11         
4.095               1920.39             0.00605974          0.000641273         0.00113918          0.00265593          1.1409e-08          2.1808e-11          2.46445e-12         3.63128e-11         
4.1                 1921.13             0.00606294          0.000640905         0.00114005          0.00265441          1.12896e-08         2.21791e-11         2.51274e-12         3.69846e-11         
4.105               1921.86             0.00606614          0.000640539         0.00114092          0.00265289          1.11716e-08         2.25559e-11         2.56189e-12         3.76677e-11         
4.11                1922.59             0.00606934          0.000640176         0.00114178          0.00265139          1.1055e-08          2.29386e-11         2.61193e-12         3.83623e-11         
