t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
8.97                2418.8              0.00884815          0.000541328         0.00413045          0.00223967          3.72157e-11         1.9652e-07          8.71297e-08         7.16781e-07         
8.975               2419.15             0.00885086          0.000541296         0.00413075          0.00223952          3.70983e-11         1.97502e-07         8.76309e-08         7.20674e-07         
8.98                2419.49             0.00885357          0.000541265         0.00413104          0.00223938          3.69815e-11         1.98488e-07         8.81345e-08         7.24584e-07         
8.985               2419.83             0.00885627          0.000541233         0.00413133          0.00223923          3.68651e-11         1.99479e-07         8.86405e-08         7.28512e-07         
8.99                2420.18             0.00885898          0.000541201         0.00413163          0.00223909          3.67493e-11         2.00473e-07         8.91488e-08         7.32456e-07         
8.995               2420.52             0.00886168          0.000541169         0.00413192          0.00223894          3.66339e-11         2.01471e-07         8.96596e-08         7.36418e-07         
9                   2420.86             0.00886439          0.000541137         0.00413221          0.0022388           3.6519e-11          2.02473e-07         9.01727e-08         7.40398e-07         
9.005               2421.21             0.0088671           0.000541106         0.00413251          0.00223866          3.64045e-11         2.03479e-07         9.06883e-08         7.44395e-07         
9.01                2421.55             0.0088698           0.000541074         0.0041328           0.00223851          3.62906e-11         2.04489e-07         9.12063e-08         7.48409e-07         
9.015               2421.89             0.00887251          0.000541043         0.00413309          0.00223837          3.61771e-11         2.05503e-07         9.17267e-08         7.52441e-07         
9.02                2422.23             0.00887521          0.000541011         0.00413338          0.00223823          3.60641e-11         2.06521e-07         9.22496e-08         7.56491e-07         
9.025               2422.58             0.00887792          0.00054098          0.00413368          0.00223808          3.59515e-11         2.07543e-07         9.27749e-08         7.60558e-07         
9.03                2422.92             0.00888062          0.000540948         0.00413397          0.00223794          3.58394e-11         2.08569e-07         9.33026e-08         7.64643e-07         
9.035               2423.26             0.00888333          0.000540917         0.00413426          0.0022378           3.57278e-11         2.09599e-07         9.38328e-08         7.68745e-07         
