t                   T                   sdot_tot            Xfront              
42.79           2941.49         0.00172818     0.0361556      
42.8            2941.61         0.00172973     0.0361729      
42.81           2941.73         0.00173127     0.0361902      
42.82           2941.85         0.00173282     0.0362075      
42.83           2941.97         0.00173437     0.0362249      
42.84           2942.09         0.00173592     0.0362422      
42.85           2942.21         0.00173747     0.0362596      
42.86           2942.33         0.00173902     0.036277       
42.87           2942.45         0.00174058     0.0362944      
42.88           2942.56         0.00174213     0.0363118      
42.89           2942.68         0.00174369     0.0363293      
42.9            2942.8          0.00174524     0.0363467      
42.91           2942.92         0.0017468      0.0363642      
42.92           2943.04         0.00174836     0.0363817      
42.93           2943.16         0.00174992     0.0363992      
42.94           2943.28         0.00175149     0.0364167      
42.95           2943.39         0.00175305     0.0364342      
42.96           2943.51         0.00175462     0.0364518      
42.97           2943.63         0.00175618     0.0364693      
42.98           2943.75         0.00175775     0.0364869      
42.99           2943.87         0.00175932     0.0365045      
43              2943.99         0.00176089     0.0365221      
43.01           2944.1          0.00176246     0.0365397      
43.02           2944.22         0.00176404     0.0365574      
43.03           2944.34         0.00176561     0.036575       
43.04           2944.46         0.00176719     0.0365927      
43.05           2944.58         0.00176876     0.0366104      
43.06           2944.69         0.00177034     0.0366281      
43.07           2944.81         0.00177192     0.0366458      
43.08           2944.93         0.0017735      0.0366635      
43.09           2945.05         0.00177508     0.0366813      
43.1            2945.16         0.00177667     0.0366991      
43.11           2945.28         0.00177825     0.0367168      
43.12           2945.4          0.00177984     0.0367346      
43.13           2945.52         0.00178142     0.0367525      
43.14           2945.64         0.00178301     0.0367703      
43.15           2945.75         0.0017846      0.0367881      
43.16           2945.87         0.00178619     0.036806       
43.17           2945.99         0.00178779     0.0368239      
43.18           2946.11         0.00178938     0.0368418      
43.19           2946.22         0.00179097     0.0368597      
43.2            2946.34         0.00179257     0.0368776      
43.21           2946.46         0.00179417     0.0368955      
43.22           2946.57         0.00179577     0.0369135      
43.23           2946.69         0.00179737     0.0369315      
43.24           2946.81         0.00179897     0.0369495      
43.25           2946.93         0.00180057     0.0369675      
43.26           2947.04         0.00180218     0.0369855      
43.27           2947.16         0.00180378     0.0370035      
43.28           2947.28         0.00180539     0.0370216      
43.29           2947.39         0.001807       0.0370397      
43.3            2947.51         0.0018086      0.0370577      
43.31           2947.63         0.00181021     0.0370758      
43.32           2947.74         0.00181183     0.037094       
43.33           2947.86         0.00181344     0.0371121      
43.34           2947.98         0.00181505     0.0371302      
43.35           2948.09         0.00181667     0.0371484      
43.36           2948.21         0.00181829     0.0371666      
43.37           2948.33         0.0018199      0.0371848      
43.38           2948.44         0.00182152     0.037203       
43.39           2948.56         0.00182314     0.0372212      
43.4            2948.68         0.00182477     0.0372395      
43.41           2948.79         0.00182639     0.0372578      
43.42           2948.91         0.00182802     0.037276       
43.43           2949.03         0.00182964     0.0372943      
43.44           2949.14         0.00183127     0.0373126      
43.45           2949.26         0.0018329      0.037331       
43.46           2949.38         0.00183453     0.0373493      
43.47           2949.49         0.00183616     0.0373677      
43.48           2949.61         0.00183779     0.0373861      
43.49           2949.72         0.00183942     0.0374045      
43.5            2949.84         0.00184106     0.0374229      
43.51           2949.96         0.0018427      0.0374413      
43.52           2950.07         0.00184433     0.0374597      
43.53           2950.19         0.00184597     0.0374782      
43.54           2950.3          0.00184761     0.0374967      
